id,id2,.metric,.estimator,.estimate,.config,model,alive_only,response,VNIR_only,normalization,derivative,imaging_date,dataset
Repeat2,Fold3,rmse,standard,7.561341796500718,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rsq,standard,6.444116265199901e-4,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rmse,standard,6.123913054128565,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rsq,standard,0.3335047309973552,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rmse,standard,5.819867117488254,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rsq,standard,0.18076803539629419,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rmse,standard,5.644848788400741,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rsq,standard,0.1916551156037146,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rmse,standard,10.400419383650862,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rsq,standard,0.40004221509161136,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rmse,standard,12.95626545273779,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rsq,standard,0.19461964603332557,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rmse,standard,11.823782950745622,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rsq,standard,0.0812903468752668,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rmse,standard,4.801112375973719,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rsq,standard,0.1008628652254378,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rmse,standard,8.665601795071534,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rsq,standard,0.004700773158937068,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rmse,standard,4.054008452469323,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rsq,standard,0.4273147189236394,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rmse,standard,12.762952966739036,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rsq,standard,0.2785522868559418,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rmse,standard,4.969507069229161,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rsq,standard,0.4257677085746627,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rmse,standard,9.629077792904331,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rsq,standard,0.05449773652816924,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rmse,standard,5.466918927677772,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rsq,standard,0.4214163592685676,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rmse,standard,8.120683530706833,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rsq,standard,0.0981807704123546,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rmse,standard,9.241034454734562,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rsq,standard,0.0602678558100361,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rmse,standard,13.138077608128476,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rsq,standard,0.0023062974933262324,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rmse,standard,8.918407891074308,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rsq,standard,0.6713782429428513,Preprocessor1_Model1,PLSR,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,9.7667178153769,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.14554388330384843,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,12.684154717797913,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.18250235932583198,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rmse,standard,12.323184585058755,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rsq,standard,0.40104674930989254,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rmse,standard,9.403054378259284,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rsq,standard,0.19089453170981383,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rmse,standard,4.527007162545141,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rsq,standard,0.26685759665379505,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,10.25129333437889,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.00888409222297382,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,8.861600732297054,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.018208160210248032,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rmse,standard,6.256064082000809,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rsq,standard,0.05622559155634195,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rmse,standard,10.454188778972828,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rsq,standard,0.19431449035240395,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rmse,standard,5.502374237880757,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rsq,standard,0.042509411178226306,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rmse,standard,11.360514073194665,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rsq,standard,0.12152564234362881,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rmse,standard,8.030805065182962,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rsq,standard,0.16612115777839007,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rmse,standard,11.541119130748699,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rsq,standard,0.21167160135722973,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rmse,standard,9.276786622321172,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rsq,standard,0.6280622453307441,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rmse,standard,4.578012844637463,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rsq,standard,0.0035485208750911917,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rmse,standard,7.945667077241686,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rsq,standard,0.0021987081665556046,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rmse,standard,5.28987651671664,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rsq,standard,0.0015148259937228577,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rmse,standard,13.462504193382347,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rsq,standard,0.24188162255427711,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rmse,standard,7.294248655746406,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rsq,standard,0.09140410753353204,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rmse,standard,7.17278044585953,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rsq,standard,0.2881636819212271,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rmse,standard,9.866238915185924,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rsq,standard,0.03250589351668573,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rmse,standard,9.057973822538605,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rsq,standard,0.42113827929640835,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rmse,standard,6.424517420863326,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rsq,standard,0.0028793993051867274,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rmse,standard,11.5131069279611,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rsq,standard,0.0019194203381170188,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rmse,standard,8.874103222878807,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rsq,standard,0.5386268209697612,Preprocessor1_Model1,SVM,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,8.138016489950239,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.13669285221763716,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,5.84067728650682,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.08180697340036146,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rmse,standard,8.810160528519681,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rsq,standard,0.8515409956834736,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rmse,standard,8.66146500814957,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rsq,standard,0.40157191354868654,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rmse,standard,5.936560292061871,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rsq,standard,0.6087820809780184,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,9.438007226855712,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.005785958038787059,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,6.582999501722238,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.0010304807873927498,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rmse,standard,6.010299093329846,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rsq,standard,0.3408534621619654,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rmse,standard,6.520660116060751,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rsq,standard,0.07373164993929703,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rmse,standard,6.009953436166438,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rsq,standard,0.019450628017283433,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rmse,standard,7.470741244168143,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold1,rsq,standard,0.24669012833521228,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rmse,standard,4.886856056547669,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold2,rsq,standard,0.34078966501966296,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rmse,standard,10.46171696658597,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold3,rsq,standard,0.33921273467385665,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rmse,standard,7.63609021792774,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold4,rsq,standard,0.331630842506776,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rmse,standard,2.3914396394453536,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat3,Fold5,rsq,standard,0.20888564665684337,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rmse,standard,6.021622501471803,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold1,rsq,standard,0.018272467795474805,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rmse,standard,6.611643135034505,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold2,rsq,standard,0.005617536646765909,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rmse,standard,10.363062858294857,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold3,rsq,standard,0.22711782597377272,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rmse,standard,7.1628003639582385,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold4,rsq,standard,0.02810828814439502,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rmse,standard,4.820601303941872,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat4,Fold5,rsq,standard,0.03687975889562106,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rmse,standard,4.4963395697964215,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold1,rsq,standard,0.05762021335126424,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rmse,standard,7.072088992175868,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold2,rsq,standard,0.17697561971177125,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rmse,standard,5.876109285899864,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold3,rsq,standard,3.88196938899919e-5,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rmse,standard,10.034712414994287,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold4,rsq,standard,0.01632842167065054,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rmse,standard,7.152189376816527,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat5,Fold5,rsq,standard,0.42135010517835075,Preprocessor1_Model1,RF,TRUE,reflectance_raw,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,11.495980290511293,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.41760916402901843,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,9.410842308503883,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.49562592389415605,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rmse,standard,8.300639938246963,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold3,rsq,standard,0.09355985029548965,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rmse,standard,6.762192621567096,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold4,rsq,standard,0.08073584580118498,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rmse,standard,11.18802729684816,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold5,rsq,standard,0.14636652187188381,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,8.7629606857472009,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.07444189903159144,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,10.286082254456055,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.4834159670673903,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rmse,standard,7.322704622811354,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold3,rsq,standard,0.0022593647478445157,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rmse,standard,6.250052690538175,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold4,rsq,standard,0.40084602371379646,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold5,rmse,standard,4.5553989784775855,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR only,Pu,None,2020-06-09,Full spectrum
