id,id2,.metric,.estimator,.estimate,.config,model,alive_only,response,VNIR_only,normalization,derivative,imaging_date,dataset
Repeat1,Fold1,rsq,standard,0.0011800816335464151,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,16.22540121961538,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.3238593251444409,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,15.948819631875173,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.04245700047675081,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,12.195737092446878,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.037821802422530686,Preprocessor1_Model1,LASSO,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,6.573249023648199,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.00256415104442175,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,8.477411481478342,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.04151920919139863,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,9.537142205312081,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.21075296350526102,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,8.636573873588283,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.04692843984477398,Preprocessor1_Model1,LASSO 0.8 cor filter,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,8.362281844938542,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.021554997848524382,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,14.120204459459911,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.13598479695680885,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,15.362578214917107,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.017776093373079303,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,13.261208095078915,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.06316358106322725,Preprocessor1_Model1,PLSR,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,6.6401515539917515,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.02748812170292746,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,6.621517763749017,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.12736900241171317,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,8.770041354426159,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.19818806437858202,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,8.665701197733437,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rsq,standard,0.2968401747475745,Preprocessor1_Model1,SVM,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rmse,standard,6.009122553351009,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold1,rsq,standard,0.005845139355864889,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rmse,standard,6.730058989673257,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat1,Fold2,rsq,standard,0.11967801364092055,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rmse,standard,7.315834683656332,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold1,rsq,standard,0.060775814052477124,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
Repeat2,Fold2,rmse,standard,8.775993234838468,Preprocessor1_Model1,RF,TRUE,reflectance_smoothed,VNIR + SWIR,Pu,None,2020-06-09,Full spectrum
